Time(s)	Alt(km)	Dyn_Pres	Accel	Speed(km/s)	Mach	Pitch_Rate	Roll_Rate	Yaw_Rate
18.407195	8.700866929	249314.3108	76.76810458	1.014924359	3.326228605	-0.089848319	2282.833726	-0.043265185
18.41698	8.710662153	249392.5853	76.82936503	1.01567593	3.329147986	-0.090434092	2284.455006	-0.041921784
18.426765	8.720464605	249470.612	76.8907632	1.016428101	3.332070534	-0.090986063	2286.074198	-0.043739474
18.43655	8.730274291	249548.3907	76.95229803	1.017180873	3.334996255	-0.091149796	2287.692354	-0.047653816
18.446335	8.740091217	249625.9212	77.01396701	1.017934249	3.337925156	-0.0907964	2289.311719	-0.051390163
18.45612	8.749915389	249703.2033	77.0757678	1.018688228	3.340857245	-0.090096967	2290.934432	-0.052782881
18.465905	8.759746811	249780.2366	77.13769974	1.019442813	3.343792529	-0.089423009	2292.561284	-0.051031421
18.47569	8.769585491	249857.021	77.19976439	1.020198005	3.346731015	-0.089130431	2294.191263	-0.047163578
18.485475	8.779431434	249933.5561	77.2619648	1.020953804	3.34967271	-0.08935253	2295.822147	-0.043435392
18.49526	8.789284646	250009.8418	77.32430384	1.021710214	3.352617621	-0.089922592	2297.451797	-0.042015645
18.505045	8.799145132	250085.8779	77.38681671	1.022467234	3.355565756	-0.090471454	2299.07941	-0.043721126
18.51483	8.809012899	250161.6643	77.44950042	1.023224867	3.358517124	-0.090643326	2300.705984	-0.047541349
18.524615	8.818887953	250237.2008	77.51232059	1.023983113	3.361471731	-0.090303846	2302.333736	-0.051231823
18.5344	8.828770298	250312.4872	77.57527489	1.024741976	3.364429586	-0.089618506	2303.964801	-0.052629939
18.544185	8.838659942	250387.5232	77.63836267	1.025501455	3.367390696	-0.088955264	2305.599982	-0.050922876
18.55397	8.848556891	250462.3086	77.70158547	1.026261552	3.370355067	-0.088668245	2307.238283	-0.047123077
18.563755	8.858461149	250536.8431	77.7649463	1.027022269	3.373322708	-0.088889529	2308.877496	-0.043470659
18.57354	8.868372724	250611.1265	77.82844799	1.027783606	3.376293626	-0.08945162	2310.515504	-0.042113048
18.583325	8.87829162	250685.1586	77.89209172	1.028545566	3.379267827	-0.089986515	2312.151532	-0.043839179
18.59311	8.888217845	250758.939	77.9558765	1.029308149	3.382245319	-0.090143176	2313.786601	-0.04761559
18.602895	8.898151404	250832.4676	78.0197999	1.030071357	3.385226111	-0.089795006	2315.422924	-0.051199736
18.61268	8.908092303	250905.7441	78.08385967	1.030835191	3.388210208	-0.089114513	2317.062597	-0.052468938
18.622465	8.918040548	250978.7682	78.14805525	1.031599653	3.391197619	-0.088470704	2318.706358	-0.050678246
18.63225	8.927996146	251051.5397	78.21238824	1.032364744	3.39418835	-0.088209832	2320.353149	-0.046900651
18.642035	8.937959101	251124.0584	78.27686163	1.033130465	3.397182411	-0.088449641	2322.000752	-0.043386972
18.65182	8.947929421	251196.3239	78.3414782	1.033896818	3.400179807	-0.089009566	2323.64711	-0.042224895
18.661605	8.957907111	251268.3361	78.40623899	1.034663804	3.403180546	-0.089518694	2325.291553	-0.044095236
18.67139	8.967892178	251340.0946	78.4711429	1.035431424	3.406184636	-0.089637326	2326.935198	-0.047867702
18.681175	8.977884627	251411.5993	78.53618749	1.03619968	3.409192085	-0.08925991	2328.580279	-0.051278751
18.69096	8.987884465	251482.8499	78.60137066	1.036968574	3.4122029	-0.08857791	2330.228812	-0.052287351
18.700745	8.997891697	251553.8461	78.66669202	1.037738106	3.415217088	-0.087964738	2331.881386	-0.050297292
18.71053	9.007906331	251624.5877	78.73215332	1.038508278	3.418234658	-0.087751527	2333.536815	-0.046512716
18.720315	9.017928372	251695.0744	78.79775759	1.039279092	3.421255616	-0.08802829	2335.192854	-0.043212258
18.7301	9.027957826	251765.306	78.86350744	1.040050548	3.424279971	-0.088590094	2336.847551	-0.042377025
18.739885	9.037994699	251835.2822	78.9294037	1.040822648	3.427307729	-0.089060887	2338.500422	-0.044497893
18.74967	9.048038998	251905.0028	78.99544509	1.041595394	3.430338899	-0.089120523	2340.152746	-0.048281678
18.759455	9.058090729	251974.4675	79.06162917	1.042368787	3.433373489	-0.08869805	2341.806787	-0.05143469
18.76924	9.068149898	252043.676	79.12795402	1.043142829	3.436411506	-0.088014288	2343.464426	-0.052051138
18.779025	9.078216512	252112.6282	79.19441954	1.04391752	3.439452958	-0.087447749	2345.126024	-0.049766427
18.78881	9.088290576	252181.3237	79.2610277	1.044692862	3.442497852	-0.087304924	2346.790208	-0.04597588
18.798595	9.098372097	252249.7622	79.32778153	1.045468857	3.445546196	-0.087634304	2348.454704	-0.042985019
18.80838	9.108461081	252317.9437	79.39468344	1.046245506	3.448597999	-0.08819724	2350.117727	-0.042606663
18.818165	9.118557534	252385.8677	79.46173394	1.047022811	3.451653267	-0.088613614	2351.779064	-0.045058165
18.82795	9.128661463	252453.534	79.52893151	1.047800772	3.45471201	-0.088593738	2353.440204	-0.04883136
18.837735	9.138772874	252520.9423	79.59627374	1.048579392	3.457774233	-0.088115058	2355.103428	-0.051615727
18.84752	9.148891774	252588.0925	79.66375894	1.049358671	3.460839947	-0.087435568	2356.770414	-0.051711722
18.857305	9.159018168	252654.9843	79.73138742	1.050138612	3.463909157	-0.086935518	2358.441213	-0.049069904
18.86709	9.169152064	252721.6173	79.79916141	1.050919215	3.466981873	-0.086884207	2360.11422	-0.045318671
18.876875	9.179293467	252787.9913	79.8670839	1.051700482	3.470058102	-0.087274862	2361.787164	-0.042762473
18.88666	9.189442383	252854.1062	79.93515701	1.052482415	3.473137852	-0.087829173	2363.458505	-0.042964816
18.896445	9.19959882	252919.9615	80.00338083	1.053265015	3.476221131	-0.088168907	2365.128381	-0.045787459
18.90623	9.209762784	252985.5571	80.07175359	1.054048283	3.479307947	-0.088049083	2366.798521	-0.049478264
18.916015	9.219934281	253050.8927	80.14027293	1.05483222	3.482398308	-0.087508915	2368.47118	-0.051754679
18.9258	9.230113317	253115.968	80.20893754	1.05561683	3.485492222	-0.086847176	2370.14774	-0.051214562
18.935585	9.2402999	253180.7828	80.27774817	1.056402111	3.488589697	-0.086436997	2371.827866	-0.04820204
18.94537	9.250494035	253245.3368	80.34670734	1.057188068	3.491690741	-0.08649463	2373.50971	-0.044591557
18.955155	9.260695729	253309.6298	80.41581796	1.057974699	3.494795362	-0.086945535	2375.191064	-0.042622879
18.96494	9.270904988	253373.6615	80.4850817	1.058762008	3.497903569	-0.087471099	2376.870733	-0.043509538
18.974725	9.281121819	253437.4315	80.55449818	1.059549995	3.501015369	-0.087707137	2378.549211	-0.04668587
18.98451	9.291346229	253500.9398	80.62406537	1.060338663	3.50413077	-0.087470756	2380.227588	-0.050162188
18.994295	9.301578224	253564.1859	80.69378108	1.061128012	3.507249782	-0.08687413	2381.907777	-0.051767765
19.00408	9.311817811	253627.1698	80.76367385	1.061918044	3.510372411	-0.086254019	2383.590816	-0.050506389
19.013865	9.322064996	253689.8912	80.83375668	1.062708761	3.513498669	-0.085960886	2385.275971	-0.047177168
19.02365	9.332319785	253752.3501	80.9039913	1.063500165	3.516628563	-0.086139471	2386.961231	-0.043871246
19.033435	9.342582186	253814.5462	80.97438039	1.064292257	3.519762101	-0.086638383	2388.644602	-0.042658812
19.04322	9.352852205	253876.4792	81.04492508	1.065085038	3.522899293	-0.087105586	2390.325391	-0.044289746
19.053005	9.363129849	253938.1488	81.11562447	1.065878511	3.526040147	-0.087210003	2392.004666	-0.047724598
19.06279	9.373415124	253999.5548	81.18647634	1.066672676	3.52918467	-0.086849856	2393.684613	-0.050791879
19.072575	9.383708037	254060.697	81.2574788	1.067467535	3.532332871	-0.086216459	2395.367179	-0.051558432
19.08236	9.394008595	254121.5749	81.32863168	1.06826309	3.535484759	-0.08567303	2397.052869	-0.049548806
19.092145	9.404316804	254182.1885	81.39993678	1.069059342	3.538640341	-0.08552491	2398.74046	-0.046043063
19.10193	9.414632671	254242.5373	81.47139699	1.069856293	3.541799627	-0.085826471	2400.427793	-0.04326382
19.111715	9.424956203	254302.6212	81.54301461	1.070653944	3.544962624	-0.086347076	2402.113171	-0.042966549
19.1215	9.435287406	254362.4399	81.61479012	1.071452296	3.548129341	-0.086717857	2403.796452	-0.045326838
19.131285	9.445626288	254421.993	81.68672208	1.072251352	3.551299787	-0.086666262	2405.47916	-0.048831714
19.14107	9.455972854	254481.2804	81.75880825	1.073051113	3.554473969	-0.08618926	2407.163529	-0.051245003
19.150855	9.466327113	254540.3018	81.83104723	1.073851579	3.557651897	-0.085554823	2408.851099	-0.051032753
19.16064	9.47668907	254599.0568	81.90343955	1.074652753	3.560833579	-0.085130577	2410.541755	-0.048340122
19.170425	9.487058733	254657.5453	81.97598752	1.075454637	3.564019024	-0.085148875	2412.233816	-0.0448956
19.18021	9.497436108	254715.7669	82.04869397	1.076257231	3.567208239	-0.085558441	2413.925135	-0.042902952
19.189995	9.507821202	254773.7214	82.12156065	1.077060538	3.570401235	-0.086057677	2415.614484	-0.043629442
19.19978	9.518214021	254831.4085	82.19458729	1.077864559	3.573598018	-0.086288433	2417.302358	-0.046595169
19.209565	9.528614574	254888.8279	82.26777201	1.078669295	3.576798599	-0.086066025	2418.99067	-0.049884404
19.21935	9.539022867	254945.9794	82.34111276	1.079474748	3.580002985	-0.085497643	2420.681526	-0.051379642
19.229135	9.549438906	255002.8627	82.41460881	1.080280919	3.583211185	-0.084912848	2422.375891	-0.050124794
19.23892	9.559862698	255059.4775	82.48826146	1.081087811	3.586423209	-0.084650783	2424.072974	-0.046939103
19.248705	9.570294251	255115.8236	82.56207337	1.081895424	3.589639064	-0.084841283	2425.770759	-0.043885116
19.25849	9.580733572	255171.9006	82.63604709	1.082703761	3.592858759	-0.085321341	2427.46732	-0.042933613
19.268275	9.591180667	255227.7083	82.7101836	1.083512822	3.596082304	-0.085741085	2429.162078	-0.044688705
19.27806	9.601635543	255283.2464	82.78448189	1.084322609	3.599309706	-0.08579079	2430.856182	-0.047999116
19.287845	9.612098207	255338.5146	82.85893986	1.085133124	3.602540976	-0.085401731	2432.551777	-0.050708444
19.29763	9.622568667	255393.5127	82.93355588	1.085944369	3.605776121	-0.084790396	2434.250609	-0.051057804
19.307415	9.633046929	255448.2404	83.00833008	1.086756345	3.60901515	-0.084317155	2435.95291	-0.048828979
19.3172	9.643533001	255502.6974	83.08326446	1.087569053	3.612258073	-0.084251293	2437.65725	-0.045483472
19.326985	9.654026889	255556.8835	83.1583618	1.088382496	3.615504898	-0.084595561	2439.361487	-0.043206128
19.33677	9.6645286	255610.7982	83.23362408	1.089196674	3.618755634	-0.085084874	2441.064174	-0.043477088
19.346555	9.675038142	255664.4415	83.30905139	1.09001159	3.62201029	-0.085360133	2442.765511	-0.046105478
19.35634	9.685555522	255717.8129	83.38464208	1.090827244	3.625268875	-0.085203517	2444.467219	-0.049357758
19.366125	9.696080746	255770.9123	83.46039413	1.09164364	3.628531399	-0.084681018	2446.171416	-0.051097248
19.37591	9.706613823	255823.7393	83.53630663	1.092460777	3.631797869	-0.084098593	2447.879234	-0.050187414
19.385695	9.717154758	255876.2936	83.61238064	1.093278658	3.635068296	-0.083800615	2449.590082	-0.04723676
19.39548	9.72770356	255928.575	83.68861867	1.094097284	3.638342688	-0.083943156	2451.302047	-0.04419477
19.405265	9.738260235	255980.5832	83.7650233	1.094916657	3.641621054	-0.084391498	2453.013163	-0.043064514
19.41505	9.748824791	256032.3179	83.84159565	1.095736779	3.644903403	-0.084809591	2454.722715	-0.044580867
19.424835	9.759397234	256083.7788	83.9183349	1.096557651	3.648189745	-0.084882487	2456.431713	-0.04772764
19.43462	9.769977573	256134.9657	83.99523906	1.097379275	3.651480089	-0.084524675	2458.142228	-0.050413544
19.444405	9.780565814	256185.8782	84.07230652	1.098201652	3.654774443	-0.083936284	2459.856022	-0.050859763
19.45419	9.791161964	256236.5161	84.14953735	1.099024784	3.658072818	-0.083469773	2461.573386	-0.048779118
19.463975	9.801766031	256286.8791	84.22693346	1.099848673	3.661375222	-0.083395536	2463.292955	-0.045563608
19.47376	9.812378022	256336.9669	84.30449756	1.10067332	3.664681664	-0.083722227	2465.012624	-0.043355132
19.483545	9.822997944	256386.7792	84.3822316	1.101498728	3.667992154	-0.084191521	2466.730955	-0.043617625
19.49333	9.833625805	256436.3157	84.46013568	1.102324896	3.671306701	-0.084450896	2468.448142	-0.04616243
19.503115	9.844261612	256485.5762	84.5382295	1.103151828	3.674625315	-0.084289192	2470.165879	-0.049277837
19.5129	9.854905373	256534.5606	84.61653541	1.103979525	3.677948006	-0.083777497	2471.886231	-0.050876693
19.522685	9.865557094	256583.2686	84.69500714	1.10480799	3.681274785	-0.083220986	2473.610254	-0.049894288
19.53247	9.876216783	256631.7001	84.77364578	1.105637223	3.68460566	-0.082953881	2475.337294	-0.046999714
19.542255	9.886884447	256679.8546	84.85245386	1.106467227	3.687940642	-0.083115069	2477.065434	-0.044143001
19.55204	9.897560095	256727.7319	84.93143381	1.107298002	3.691279739	-0.083555158	2478.792788	-0.043241879
19.561825	9.908243733	256775.3318	85.01058661	1.108129552	3.694622961	-0.083937593	2480.518774	-0.044891444
19.57161	9.918935369	256822.6539	85.08991135	1.108961877	3.697970317	-0.083965816	2482.244508	-0.047966162
19.581395	9.92963501	256869.6979	85.16940611	1.109794979	3.701321818	-0.083583264	2483.972049	-0.050383068
19.59118	9.940342663	256916.4635	85.24906947	1.11062886	3.704677472	-0.083011074	2485.70301	-0.050511004
19.600965	9.951058337	256962.9505	85.32890175	1.111463521	3.70803729	-0.082597908	2487.437473	-0.048272877
19.61075	9.961782039	257009.1586	85.408905	1.112298965	3.71140128	-0.082583523	2489.173937	-0.045194335
19.620535	9.972513776	257055.0874	85.48908184	1.113135192	3.714769452	-0.082936389	2490.910346	-0.043365474
19.63032	9.983253555	257100.7367	85.56943394	1.113972205	3.718141817	-0.08337568	2492.645487	-0.044020271
19.640105	9.994001385	257146.1061	85.64996115	1.114810005	3.721518384	-0.083562763	2494.379818	-0.04669953
19.64989	10.00475727	257191.1967	85.73189486	1.115648597	3.72489917	-0.08333189	2496.115152	-0.049567447
19.659675	10.01552123	257236.0174	85.81555191	1.116488002	3.728284255	-0.082802826	2497.853427	-0.050666313
19.66946	10.02629325	257280.57	85.89937499	1.117328227	3.731673662	-0.082298465	2499.595381	-0.049253101
19.679245	10.03707336	257324.854	85.9833655	1.118169273	3.7350674	-0.082123682	2501.340057	-0.046304443
19.68903	10.04786156	257368.8691	86.06752597	1.119011142	3.738465479	-0.082356706	2503.085466	-0.043844189
19.698815	10.05865786	257412.6149	86.15185852	1.119853835	3.74186791	-0.082796012	2504.829955	-0.043554056
19.7086	10.06946226	257456.0911	86.23636363	1.120697354	3.7452747	-0.083099234	2506.573346	-0.04562051
19.718385	10.08027477	257499.2974	86.32104007	1.121541701	3.748685862	-0.083018726	2508.317058	-0.048610245
19.72817	10.0910954	257542.2334	86.40588594	1.122386878	3.752101403	-0.082571734	2510.063131	-0.05046014
19.737955	10.10192417	257584.8986	86.49090023	1.123232886	3.755521335	-0.082027919	2511.812823	-0.04989994
19.74774	10.11276107	257627.2929	86.57608373	1.124079727	3.758945666	-0.081722779	2513.565748	-0.047326461
19.757525	10.12360611	257669.4158	86.66143869	1.124927402	3.762374407	-0.081825774	2515.320149	-0.04452546
19.76731	10.13445931	257711.2669	86.74696751	1.125775914	3.765807567	-0.082223515	2517.074122	-0.043433335
19.777095	10.14532067	257752.846	86.83267129	1.126625263	3.769245157	-0.082598934	2518.826935	-0.044795909
19.78688	10.1561902	257794.1525	86.91854929	1.127475452	3.772687186	-0.082651611	2520.57954	-0.047654269
19.796665	10.16706791	257835.1863	87.00459972	1.128326482	3.776133665	-0.082306319	2522.333906	-0.050014729
19.80645	10.1779538	257875.9469	87.09082118	1.129178355	3.779584603	-0.081764798	2524.091654	-0.050237316
19.816235	10.18884789	257916.4339	87.17721387	1.130031073	3.78304001	-0.081364672	2525.852933	-0.04817637
19.82602	10.19975018	257956.6471	87.2637797	1.130884637	3.786499896	-0.081343807	2527.616321	-0.045278301
19.835805	10.21066067	257996.5859	87.35052114	1.131739049	3.789964272	-0.08167453	2529.379823	-0.043568183
19.84559	10.22157939	258036.2502	87.43743976	1.132594311	3.793433147	-0.082083599	2531.142273	-0.044233225
19.855375	10.23250633	258075.6394	87.52453535	1.133450424	3.796906532	-0.082243986	2532.904148	-0.046794227
19.86516	10.24344151	258114.7533	87.61180634	1.134307391	3.800384436	-0.082004132	2534.667232	-0.049445576
19.874945	10.25438492	258153.5915	87.69925109	1.135165212	3.80386687	-0.081493856	2536.433364	-0.050325302
19.88473	10.26533659	258192.1535	87.78686933	1.136023891	3.807353845	-0.081032474	2538.203149	-0.048823091
19.894515	10.27629652	258230.4391	87.87466255	1.136883427	3.810845369	-0.080903736	2539.975539	-0.046006281
19.9043	10.28726472	258268.4479	87.96263318	1.137743824	3.814341454	-0.081156065	2541.748575	-0.043863843
19.914085	10.29824119	258306.1795	88.05078313	1.138605082	3.81784211	-0.081568981	2543.520776	-0.043901431
19.92387	10.30922594	258343.6335	88.13911267	1.139467204	3.821347346	-0.081809447	2545.292183	-0.046079529
19.933655	10.32021899	258380.8096	88.22762049	1.140330191	3.824857174	-0.081667625	2547.064332	-0.048845463
19.94344	10.33122034	258417.7074	88.31630487	1.141194045	3.828371604	-0.081205123	2548.839161	-0.05023658
19.953225	10.34223	258454.3265	88.40516515	1.142058768	3.831890645	-0.080710644	2550.617639	-0.049272534
19.96301	10.35324797	258490.6665	88.49420245	1.142924362	3.835414309	-0.080494487	2552.399083	-0.046648454
19.972795	10.36427427	258526.7271	88.58341905	1.143790827	3.838942606	-0.080667951	2554.18165	-0.044236442
19.98258	10.3753089	258562.5079	88.67281708	1.144658167	3.842475546	-0.081064631	2555.963654	-0.043750213
19.992365	10.38635188	258598.0085	88.76239721	1.145526383	3.846013139	-0.081359699	2557.744767	-0.045524437
20.00215	10.3974032	258631.8365	85.9650709	1.146392391	3.849545037	-0.081302085	2559.526232	-0.048279718
20.011935	10.40846252	258625.0444	72.90873642	1.147169786	3.852781025	-0.080893822	2561.306353	-0.05004096
20.02172	10.41952869	258560.0801	59.84199654	1.14781934	3.855589128	-0.080388006	2563.075324	-0.049551768
20.031505	10.43060047	258437.0735	46.76582328	1.14834094	3.857968686	-0.080107201	2564.821298	-0.047171999
20.04129	10.44167665	258256.1743	33.68279648	1.148734471	3.859919036	-0.080212398	2566.531624	-0.044615537
20.051075	10.45275598	258017.5512	20.6022012	1.148999817	3.861439512	-0.08058829	2568.194038	-0.043716548
20.06086	10.46383722	257721.3924	7.597923136	1.149136864	3.862529446	-0.080927388	2569.797942	-0.045110679
20.070645	10.47491913	257367.9047	5.941041963	1.149145495	3.863188165	-0.080952476	2571.33484	-0.047780035
20.08043	10.48600049	256957.3141	18.92328101	1.149025593	3.863414999	-0.080617181	2572.797583	-0.04978987
20.090215	10.49708004	256489.8653	32.04769168	1.148777042	3.863209272	-0.080139973	2574.178978	-0.04968597
20.1	10.50815656	255970.0344	40.15895296	1.148409177	3.862602099	-0.079846928	2575.470852	-0.04754413
20.1	10.50815656	255970.0344	43.79677399	1.148409177	3.862602099	-0.079846928	2575.470852	-0.04754413
20.5245	10.98476944	233506.6309	41.40018899	1.130357343	3.82885333	-0.081657286	2577.576058	-0.045601818
20.949	11.45399338	210635.8455	39.01178248	1.113320369	3.773077197	-0.08350514	2547.238791	-0.044785678
21.3735	11.91624826	190269.9538	36.8153006	1.097259723	3.71864717	-0.085131622	2514.173584	-0.045204184
21.798	12.37192511	172263.1714	34.80634818	1.08209206	3.66724349	-0.086702217	2482.17437	-0.046898908
22.2225	12.82138156	156292.3564	32.96742338	1.067741584	3.618609282	-0.088606353	2451.743292	-0.048614698
22.647	13.26494501	142085.3484	31.28261013	1.054139585	3.572511687	-0.0906131	2422.870019	-0.046290982
23.0715	13.70291541	129411.9658	29.7375092	1.041223784	3.528739637	-0.091581702	2395.452713	-0.043410368
23.496	14.13556787	118076.7392	28.31912511	1.028937714	3.487101766	-0.092989404	2369.349882	-0.047533622
23.9205	14.56315493	107913.0212	27.01570756	1.017230154	3.447424481	-0.09491589	2344.224763	-0.043857246
24.345	14.98590868	98778.19481	25.81672086	1.006054604	3.409550198	-0.095833307	2320.115373	-0.046548387
24.7695	15.40404264	90549.75857	24.71264196	0.99536882	3.373335746	-0.097727428	2297.052266	-0.043244838
25.194	15.81775343	83122.11581	23.69493828	0.985134383	3.338650922	-0.099081588	2274.977591	-0.046754747
25.6185	16.22722231	76403.93072	22.75589166	0.975316318	3.305377196	-0.100146434	2253.843206	-0.044039969
26.043	16.63261654	70315.94275	21.88858111	0.965882753	3.27340655	-0.10204151	2233.578928	-0.043074989
26.4675	17.03409063	64789.15285	21.08675821	0.956804606	3.242640429	-0.103524852	2214.124057	-0.04525863
26.892	17.43178742	59763.3126	20.34477689	0.948055317	3.212988818	-0.104623587	2195.428268	-0.045725123
27.3165	17.82583913	55185.66122	19.65754684	0.939610599	3.184369407	-0.105848738	2177.440802	-0.044468915
27.741	18.21636822	51009.86569	19.02046942	0.931448217	3.156706841	-0.107272252	2160.113347	-0.04322647
28.1655	18.60348824	47195.12854	18.42938008	0.923547794	3.129932064	-0.108763587	2143.402576	-0.042589109
28.59	18.98730456	43705.43396	17.8805057	0.915890635	3.103981715	-0.110219467	2127.269554	-0.042284474
29.0145	19.36791502	40508.90884	17.37042452	0.908459568	3.078797599	-0.111628768	2111.678454	-0.042166554
29.439	19.74541058	37577.27945	16.89602804	0.901238805	3.054326209	-0.113001656	2096.596264	-0.042225617
29.8635	20.11987586	34875.90698	16.45324083	0.894213857	3.030124091	-0.114360716	2081.992994	-0.042503187
30.288	20.49138994	32349.20452	16.03526135	0.887373274	3.004386315	-0.115780109	2067.857409	-0.043107075
30.7125	20.86002692	30030.69242	15.66293959	0.880702347	2.979288234	-0.117328674	2054.093115	-0.043517351
31.137	21.22585362	27900.45181	15.31814284	0.874184349	2.954770626	-0.118944031	2040.580575	-0.043244205
31.5615	21.5889316	25941.11071	14.99546563	0.867809402	2.930797682	-0.120443168	2027.353864	-0.041847097
31.986	21.94931844	24137.1227	14.69335053	0.861568455	2.90733656	-0.121662181	2014.427608	-0.041178085
32.4105	22.30706809	22474.54332	14.41035644	0.855453089	2.884356732	-0.123012775	2001.805324	-0.042160129
32.835	22.66223108	20940.84434	14.14514885	0.849455478	2.861829805	-0.124719748	1989.486891	-0.0424112
33.2595	23.01485478	19524.75198	13.89649421	0.843568334	2.83972936	-0.126177993	1977.467096	-0.040783559
33.684	23.36498362	18216.10571	13.6632575	0.837784874	2.8180308	-0.127437051	1965.733375	-0.041475711
34.1085	23.71265926	17005.73468	13.44438081	0.83209878	2.796711213	-0.129200894	1954.279085	-0.041604878
34.533	24.05792084	15885.34952	13.23888895	0.826504164	2.775749246	-0.130547757	1943.095178	-0.040329913
34.9575	24.40080507	14847.44717	13.04588017	0.820995536	2.755124987	-0.132101742	1932.167982	-0.041517222
35.382	24.74134647	13885.22725	12.86451457	0.815567776	2.734819858	-0.133703896	1921.492865	-0.040035011
35.8065	25.07957747	12992.51832	12.69401975	0.810216105	2.714816517	-0.135145229	1911.055437	-0.041052306
36.231	25.41552857	12163.71269	12.53367293	0.804936062	2.695098767	-0.136828703	1900.851507	-0.039766044
36.6555	25.74922844	11393.70885	12.38281075	0.799723478	2.675651473	-0.138328902	1890.868179	-0.04070429
37.08	26.08070409	10677.86034	12.24081009	0.794574459	2.656460481	-0.139952147	1881.101807	-0.039426212
37.5045	26.40998092	10011.93045	12.10709949	0.789485366	2.637512555	-0.141636085	1871.540599	-0.040263482
37.929	26.73708288	9392.051869	11.9811423	0.784452791	2.618795303	-0.143124414	1862.181153	-0.039429665
38.3535	27.0620325	8814.690793	11.86244308	0.77947355	2.600297125	-0.144967161	1853.014422	-0.039325628
38.778	27.38485105	8276.614895	11.75054057	0.774544659	2.58200715	-0.146519733	1844.034306	-0.039744429
39.2025	27.70555857	7774.864704	11.64500396	0.769663324	2.563915189	-0.148193895	1835.236734	-0.0387873
39.627	28.02417396	7306.728007	11.54543446	0.76482693	2.546011687	-0.150053199	1826.613733	-0.038892929
40.0515	28.34071505	6869.716915	11.45145964	0.760033023	2.528287679	-0.151703835	1818.160849	-0.039235505
40.476	28.65519869	6461.547282	11.3627319	0.755279305	2.510734749	-0.153392987	1809.874347	-0.03856029
40.9005	28.96764079	6080.12022	11.27892813	0.750563618	2.493344994	-0.155282256	1801.749496	-0.038139154
41.325	29.27805635	5723.505468	11.19974716	0.745883939	2.476110989	-0.157146495	1793.792094	-0.038438107
41.7495	29.58645957	5389.926415	11.12490727	0.741238369	2.459025752	-0.158903146	1785.998532	-0.038548279
42.174	29.89286388	5077.746586	11.05414535	0.736625126	2.442082719	-0.160695906	1778.362225	-0.0381154
42.5985	30.19728192	4785.451107	10.99065002	0.732042046	2.425274098	-0.16261318	1770.876529	-0.037616003
43.023	30.49972513	4511.630343	10.9321023	0.727485994	2.408588904	-0.16460136	1763.535337	-0.037439968
43.4475	30.800204	4255.005226	10.87637285	0.722955599	2.392022042	-0.166581544	1756.333467	-0.037523785
43.872	31.09872854	4014.395096	10.8233163	0.718449707	2.375569144	-0.168538312	1749.266465	-0.037614836
44.2965	31.39530828	3788.707721	10.77279529	0.713967221	2.35922606	-0.170502368	1742.330224	-0.037568924
44.721	31.68995226	3576.932079	10.72467998	0.709507103	2.342988849	-0.172501244	1735.520875	-0.037394713
45.1455	31.98266914	3378.131786	10.67884732	0.705068371	2.326853766	-0.174543768	1728.834816	-0.03715812
45.57	32.27346713	3188.711112	10.63464294	0.700650135	2.309813995	-0.17663097	1722.269524	-0.036914758
45.9945	32.56235417	3006.983058	10.59176392	0.696251938	2.29131159	-0.178762417	1715.829486	-0.036707966
46.419	32.84933796	2836.866287	10.55102905	0.69187298	2.272970059	-0.180933936	1709.512588	-0.036528178
46.8435	33.1344258	2677.53623	10.51231888	0.687512389	2.254784628	-0.183139325	1703.314879	-0.036360788
47.268	33.41762465	2528.2329	10.47552105	0.683169343	2.236750753	-0.185375494	1697.232704	-0.036213951
47.6925	33.69894111	2388.25535	10.44052998	0.678843066	2.218864104	-0.187644515	1691.262683	-0.036099154
48.117	33.97838146	2256.95664	10.40724649	0.674532828	2.201120552	-0.189950531	1685.401686	-0.036011468
48.5415	34.25595169	2133.739284	10.37557736	0.670237939	2.183516157	-0.192296197	1679.6468	-0.035936498
48.966	34.53165748	2018.051106	10.34543486	0.66595775	2.16604716	-0.19468275	1673.995289	-0.035868033
49.3905	34.80550425	1909.381482	10.3167364	0.661691646	2.14870997	-0.197112473	1668.444564	-0.035809943
49.815	35.07749715	1807.257912	10.28940424	0.657439051	2.131501159	-0.199589581	1662.992184	-0.035760313
50.2395	35.34764109	1711.242912	10.26336525	0.653199419	2.114417445	-0.202117565	1657.635851	-0.035697962
50.664	35.61594075	1620.931169	10.23855057	0.648972235	2.097455693	-0.204694876	1652.373393	-0.035589142
51.0885	35.88240059	1535.94696	10.21489537	0.644757016	2.080612903	-0.207312942	1647.202724	-0.035413975
51.513	36.14702486	1455.941786	10.19233855	0.640553302	2.063886201	-0.20995997	1642.121806	-0.035195041
51.9375	36.40981761	1380.592219	10.1708225	0.636360664	2.047272835	-0.21263072	1637.128639	-0.035002231
52.362	36.67078271	1309.597929	10.15029294	0.632178695	2.030770168	-0.215336483	1632.221286	-0.034913741
52.7865	36.92992386	1242.679884	10.13069865	0.628007011	2.014375673	-0.218103884	1627.397944	-0.034943608
53.211	37.18724456	1179.578691	10.1120828	0.623845249	1.998086917	-0.220954818	1622.656887	-0.034998815
53.6355	37.44274816	1120.05239	10.09495046	0.61969287	1.981900939	-0.223873342	1617.989385	-0.035018446
